,id,season,week,season_type,start_date,start_time_tbd,neutral_site,conference_game,attendance,venue_id,venue,home_id,home_team,home_conference,home_points,home_line_scores,home_post_win_prob,away_id,away_team,away_conference,away_points,away_line_scores,away_post_win_prob,excitement_index
3278,252950202,2005,8,regular,2005-10-22T15:05:00.000Z,,False,True,0.0,,,202,Tulsa,Conference USA,20,"[3, 7, 3, 7]",,2567,SMU,Conference USA,13,"[0, 10, 0, 3]",,
3279,252950150,2005,8,regular,2005-10-22T15:30:00.000Z,,False,True,0.0,3982.0,Wallace Wade Stadium,150,Duke,ACC,24,"[0, 7, 7, 10]",,52,Florida State,ACC,55,"[14, 7, 17, 17]",,
3280,252950235,2005,8,regular,2005-10-22T15:30:00.000Z,,False,True,0.0,3805.0,Liberty Bowl Memorial Stadium,235,Memphis,Conference USA,27,"[10, 7, 3, 7]",,151,East Carolina,Conference USA,24,"[0, 0, 10, 14]",,
3281,252950333,2005,8,regular,2005-10-22T15:30:00.000Z,,False,True,0.0,3657.0,Bryant Denny Stadium,333,Alabama,SEC,6,"[0, 0, 3, 3]",,2633,Tennessee,SEC,3,"[0, 0, 0, 3]",,
3282,252950251,2005,8,regular,2005-10-22T15:30:00.000Z,,False,True,0.0,3910.0,Darrell K Royal-Texas Memorial Stadium,251,Texas,Big 12,52,"[10, 21, 14, 7]",,2641,Texas Tech,Big 12,17,"[7, 3, 7, 0]",,
3283,252950264,2005,8,regular,2005-10-22T15:30:00.000Z,,False,True,0.0,,,264,Washington,Pac-10,24,"[10, 7, 0, 7]",,30,USC,Pac-10,51,"[14, 23, 7, 7]",,
3284,252950275,2005,8,regular,2005-10-22T15:30:00.000Z,,False,True,0.0,347.0,Camp Randall Stadium,275,Wisconsin,Big Ten,31,"[10, 0, 14, 7]",,2509,Purdue,Big Ten,20,"[0, 10, 3, 7]",,
3285,252952579,2005,8,regular,2005-10-22T15:30:00.000Z,,False,True,0.0,3994.0,Williams-Brice Stadium,2579,South Carolina,SEC,35,"[7, 0, 14, 14]",,238,Vanderbilt,SEC,28,"[0, 7, 7, 14]",,
3286,252950154,2005,8,regular,2005-10-22T15:30:00.000Z,,False,True,0.0,3630.0,BB&T Field,154,Wake Forest,ACC,27,"[13, 0, 14, 0]",,152,NC State,ACC,19,"[0, 9, 10, 0]",,
3287,252952348,2005,8,regular,2005-10-22T16:00:00.000Z,,False,False,0.0,3776.0,Joe Aillet Stadium,2348,Louisiana Tech,Western Athletic,40,"[7, 20, 6, 7]",,249,North Texas,Sun Belt,14,"[0, 0, 14, 0]",,
3288,252950189,2005,8,regular,2005-10-22T16:00:00.000Z,,False,True,0.0,3700.0,Doyt Perry Stadium,189,Bowling Green,Mid-American,14,"[6, 0, 8, 0]",,2711,Western Michigan,Mid-American,45,"[7, 24, 7, 7]",,
3289,252950024,2005,8,regular,2005-10-22T17:00:00.000Z,,False,True,0.0,3940.0,Stanford Stadium,24,Stanford,Pac-10,45,"[14, 17, 14, 0]",,9,Arizona State,Pac-10,35,"[7, 0, 7, 21]",,
3290,252950070,2005,8,regular,2005-10-22T17:00:00.000Z,,False,True,0.0,3791.0,Kibbie Dome,70,Idaho,Western Athletic,10,"[7, 3, 0, 0]",,278,Fresno State,Western Athletic,40,"[14, 2, 10, 14]",,
3291,252952393,2005,8,regular,2005-10-22T17:00:00.000Z,,False,True,0.0,3725.0,"Johnny Red"""" Floyd Stadium""""",2393,Middle Tennessee,Sun Belt,10,"[10, 0, 0, 0]",,309,Louisiana,Sun Belt,13,"[0, 7, 0, 6]",,
3292,252952199,2005,8,regular,2005-10-22T18:00:00.000Z,,False,True,0.0,3912.0,Rynearson Stadium,2199,Eastern Michigan,Mid-American,23,"[7, 3, 0, 13]",,193,Miami (OH),Mid-American,24,"[10, 0, 7, 7]",,
3293,252950023,2005,8,regular,2005-10-22T18:00:00.000Z,,False,True,0.0,3935.0,Spartan Stadium,23,San José State,Western Athletic,38,"[7, 14, 7, 10]",,62,Hawai'i,Western Athletic,45,"[10, 21, 7, 7]",,
3294,252950242,2005,8,regular,2005-10-22T18:00:00.000Z,,False,False,0.0,3895.0,Rice Stadium,242,Rice,Conference USA,9,"[0, 3, 6, 0]",,2426,Navy,FBS Independents,41,"[7, 6, 14, 14]",,
3295,252952006,2005,8,regular,2005-10-22T18:00:00.000Z,,False,False,0.0,,,2006,Akron,Mid-American,0,"[0, 0, 0, 0]",,349,Army,FBS Independents,20,"[0, 10, 3, 7]",,
3296,252950328,2005,8,regular,2005-10-22T18:35:00.000Z,,False,True,0.0,3905.0,Romney Stadium,328,Utah State,Western Athletic,21,"[7, 7, 0, 7]",,68,Boise State,Western Athletic,45,"[10, 14, 7, 14]",,
3297,252950012,2005,8,regular,2005-10-22T19:00:00.000Z,,False,True,0.0,3619.0,Arizona Stadium,12,Arizona,Pac-10,21,"[0, 14, 7, 0]",,2483,Oregon,Pac-10,28,"[21, 0, 0, 7]",,
3298,252950026,2005,8,regular,2005-10-22T19:00:00.000Z,,False,True,0.0,1056.0,Rose Bowl,26,UCLA,Pac-10,51,"[10, 21, 10, 10]",,204,Oregon State,Pac-10,28,"[7, 7, 7, 7]",,
3299,252950356,2005,8,regular,2005-10-22T19:00:00.000Z,,False,True,0.0,3832.0,Memorial Stadium,356,Illinois,Big Ten,10,"[3, 0, 0, 7]",,213,Penn State,Big Ten,63,"[28, 28, 7, 0]",,
3300,252950201,2005,8,regular,2005-10-22T19:00:00.000Z,,False,True,0.0,3835.0,Gaylord Family Oklahoma Memorial Stadium,201,Oklahoma,Big 12,37,"[0, 24, 0, 3, 10]",,239,Baylor,Big 12,30,"[6, 7, 6, 8, 3]",,
3301,252950038,2005,8,regular,2005-10-22T19:00:00.000Z,,False,True,0.0,3726.0,Folsom Field,38,Colorado,Big 12,44,"[9, 7, 14, 14]",,2305,Kansas,Big 12,13,"[3, 10, 0, 0]",,
3302,252952032,2005,8,regular,2005-10-22T19:00:00.000Z,,False,True,0.0,,,2032,Arkansas State,Sun Belt,3,"[0, 0, 0, 0, 3]",,2226,Florida Atlantic,Sun Belt,0,"[0, 0, 0, 0, 0]",,
3303,252952439,2005,8,regular,2005-10-22T19:00:00.000Z,,False,True,0.0,3914.0,Sam Boyd Stadium,2439,UNLV,Mountain West,32,"[3, 10, 7, 12]",,254,Utah,Mountain West,42,"[7, 14, 21, 0]",,
3304,252952649,2005,8,regular,2005-10-22T19:00:00.000Z,,False,True,0.0,3739.0,Glass Bowl,2649,Toledo,Mid-American,38,"[10, 7, 7, 14]",,2084,Buffalo,Mid-American,15,"[0, 12, 3, 0]",,
3305,252950099,2005,8,regular,2005-10-22T19:45:00.000Z,,False,True,0.0,3958.0,Tiger Stadium,99,LSU,SEC,20,"[7, 0, 7, 3, 3]",,2,Auburn,SEC,17,"[0, 3, 7, 7, 0]",,
3306,252952638,2005,8,regular,2005-10-22T21:05:00.000Z,,False,True,0.0,3946.0,Sun Bowl Stadium,2638,UTEP,Conference USA,31,"[10, 7, 14, 0]",,276,Marshall,Conference USA,3,"[0, 3, 0, 0]",,
3307,252950021,2005,8,regular,2005-10-22T22:00:00.000Z,,False,True,0.0,3932.0,Qualcomm Stadium,21,San Diego State,Mountain West,24,"[0, 3, 7, 14]",,167,New Mexico,Mountain West,47,"[16, 14, 10, 7]",,
3308,252950025,2005,8,regular,2005-10-22T22:15:00.000Z,,False,True,0.0,3831.0,California Memorial Stadium,25,California,Pac-10,42,"[14, 14, 0, 14]",,265,Washington State,Pac-10,38,"[10, 0, 22, 6]",,
3309,253000259,2005,9,regular,2005-10-27T19:45:00.000Z,,False,True,0.0,3799.0,Lane Stadium,259,Virginia Tech,ACC,30,"[6, 14, 0, 10]",,103,Boston College,ACC,10,"[0, 7, 3, 0]",,
3310,253020167,2005,9,regular,2005-10-28T20:00:00.000Z,,False,True,36390.0,3971.0,University Stadium,167,New Mexico,Mountain West,25,"[10, 15, 0, 0]",,36,Colorado State,Mountain West,35,"[3, 9, 6, 17]",,
3311,253020158,2005,9,regular,2005-10-29T12:00:00.000Z,,False,True,0.0,3834.0,Memorial Stadium,158,Nebraska,Big 12,24,"[0, 3, 7, 14]",,201,Oklahoma,Big 12,31,"[7, 14, 3, 7]",,
3312,253022390,2005,9,regular,2005-10-29T12:00:00.000Z,,False,True,0.0,,,2390,Miami,ACC,34,"[7, 0, 20, 7]",,153,North Carolina,ACC,16,"[7, 9, 0, 0]",,
3313,253010127,2005,9,regular,2005-10-29T12:00:00.000Z,,False,True,74063.0,3936.0,Spartan Stadium,127,Michigan State,Big Ten,46,"[15, 10, 20, 1]",,84,Indiana,Big Ten,15,"[2, 6, 0, 7]",,
3314,253020135,2005,9,regular,2005-10-29T12:00:00.000Z,,False,True,0.0,,,135,Minnesota,Big Ten,31,"[10, 7, 7, 7]",,194,Ohio State,Big Ten,45,"[17, 0, 14, 14]",,
3315,253020356,2005,9,regular,2005-10-29T12:00:00.000Z,,False,True,0.0,3832.0,Memorial Stadium,356,Illinois,Big Ten,24,"[7, 3, 7, 7]",,275,Wisconsin,Big Ten,41,"[13, 7, 14, 7]",,
3316,253020183,2005,9,regular,2005-10-29T12:00:00.000Z,,False,True,0.0,1964.0,Carrier Dome,183,Syracuse,Big East,16,"[7, 6, 3, 0]",,2132,Cincinnati,Big East,22,"[7, 7, 0, 8]",,
3317,253020152,2005,9,regular,2005-10-29T12:00:00.000Z,,False,False,0.0,3670.0,Carter-Finley Stadium,152,NC State,ACC,21,"[0, 0, 7, 14]",,2572,Southern Mississippi,Conference USA,17,"[7, 0, 7, 3]",,
3318,253020150,2005,9,regular,2005-10-29T12:00:00.000Z,,False,True,0.0,3982.0,Wallace Wade Stadium,150,Duke,ACC,6,"[0, 6, 0, 0]",,154,Wake Forest,ACC,44,"[7, 13, 17, 7]",,
3319,253020002,2005,9,regular,2005-10-29T12:30:00.000Z,,False,True,0.0,3785.0,Jordan-Hare Stadium,2,Auburn,SEC,27,"[0, 13, 7, 7]",,145,Ole Miss,SEC,3,"[0, 3, 0, 0]",,
3320,253020239,2005,9,regular,2005-10-29T12:30:00.000Z,,False,True,0.0,3724.0,Floyd Casey Stadium,239,Baylor,Big 12,0,"[0, 0, 0, 0]",,2641,Texas Tech,Big 12,28,"[3, 3, 0, 22]",,
3321,253020218,2005,9,regular,2005-10-29T13:00:00.000Z,,False,False,0.0,3806.0,Lincoln Financial Field,218,Temple,FBS Independents,14,"[7, 7, 0, 0]",,193,Miami (OH),Mid-American,41,"[10, 14, 17, 0]",,
3322,253022305,2005,9,regular,2005-10-29T13:00:00.000Z,,False,True,0.0,3833.0,Memorial Stadium,2305,Kansas,Big 12,13,"[0, 6, 0, 7]",,142,Missouri,Big 12,3,"[3, 0, 0, 0]",,
3323,253022117,2005,9,regular,2005-10-29T13:00:00.000Z,,False,True,0.0,3786.0,Kelly/Shorts Stadium,2117,Central Michigan,Mid-American,21,"[7, 0, 7, 7]",,2649,Toledo,Mid-American,17,"[7, 7, 0, 3]",,
3324,253022084,2005,9,regular,2005-10-29T13:30:00.000Z,,False,True,0.0,3965.0,UB Stadium,2084,Buffalo,Mid-American,20,"[0, 0, 13, 7]",,195,Ohio,Mid-American,34,"[13, 7, 7, 7]",,
3325,253022711,2005,9,regular,2005-10-29T14:00:00.000Z,,False,True,0.0,3980.0,Waldo Stadium,2711,Western Michigan,Mid-American,44,"[14, 7, 7, 16]",,2309,Kent State,Mid-American,14,"[0, 0, 14, 0]",,
3326,253020151,2005,9,regular,2005-10-29T14:00:00.000Z,,False,True,0.0,3699.0,Dowdy-Ficklen Stadium,151,East Carolina,Conference USA,20,"[0, 3, 10, 7]",,2116,UCF,Conference USA,30,"[7, 10, 0, 13]",,
3327,253022306,2005,9,regular,2005-10-29T14:10:00.000Z,,False,True,0.0,3636.0,Bill Snyder Family Football Stadium,2306,Kansas State,Big 12,20,"[3, 7, 10, 0]",,38,Colorado,Big 12,23,"[7, 13, 0, 3]",,
3328,253020252,2005,9,regular,2005-10-29T15:00:00.000Z,,False,True,0.0,3801.0,LaVell Edwards Stadium,252,BYU,Mountain West,62,[62],,2005,Air Force,Mountain West,41,[41],,
3329,253020333,2005,9,regular,2005-10-29T15:00:00.000Z,,False,False,0.0,3657.0,Bryant Denny Stadium,333,Alabama,SEC,35,"[14, 7, 7, 7]",,328,Utah State,Western Athletic,3,"[0, 0, 3, 0]",,
3330,253020068,2005,9,regular,2005-10-29T15:05:00.000Z,,False,True,0.0,3653.0,Albertsons Stadium,68,Boise State,Western Athletic,49,"[7, 14, 21, 7]",,2440,Nevada,Western Athletic,14,"[0, 7, 0, 7]",,
3331,253020052,2005,9,regular,2005-10-29T15:30:00.000Z,,False,True,0.0,3697.0,Bobby Bowden Field at Doak Campbell Stadium,52,Florida State,ACC,35,"[7, 7, 7, 14]",,120,Maryland,ACC,27,"[0, 21, 3, 3]",,
3332,253020030,2005,9,regular,2005-10-29T15:30:00.000Z,,False,True,0.0,477.0,Los Angeles Memorial Coliseum,30,USC,Pac-10,55,"[28, 10, 3, 14]",,265,Washington State,Pac-10,13,"[6, 0, 0, 7]",,
3333,253010057,2005,9,regular,2005-10-29T15:30:00.000Z,,False,True,84501.0,,,57,Florida,SEC,14,"[14, 0, 0, 0]",,61,Georgia,SEC,10,"[0, 3, 7, 0]",,
3334,253020213,2005,9,regular,2005-10-29T15:30:00.000Z,,False,True,0.0,3632.0,Beaver Stadium,213,Penn State,Big Ten,33,"[3, 13, 7, 10]",,2509,Purdue,Big Ten,15,"[7, 0, 0, 8]",,
3335,253020059,2005,9,regular,2005-10-29T15:30:00.000Z,,False,True,0.0,721.0,Bobby Dodd Stadium at Historic Grant Field,59,Georgia Tech,ACC,10,"[0, 3, 0, 7]",,228,Clemson,ACC,9,"[0, 3, 0, 6]",,
3336,253020245,2005,9,regular,2005-10-29T15:30:00.000Z,,False,True,0.0,3795.0,Kyle Field,245,Texas A&M,Big 12,14,"[7, 0, 0, 7]",,66,Iowa State,Big 12,42,"[7, 7, 14, 14]",,
3337,253020164,2005,9,regular,2005-10-29T15:30:00.000Z,,False,False,0.0,3754.0,High Point Solutions Stadium,164,Rutgers,Big East,31,"[7, 14, 3, 7]",,2426,Navy,FBS Independents,21,"[0, 7, 7, 7]",,
3338,253020189,2005,9,regular,2005-10-29T16:00:00.000Z,,False,True,0.0,3700.0,Doyt Perry Stadium,189,Bowling Green,Mid-American,14,"[0, 7, 0, 7]",,2006,Akron,Mid-American,24,"[3, 0, 14, 7]",,
3339,253022459,2005,9,regular,2005-10-29T16:05:00.000Z,,False,True,0.0,3764.0,Brigham Field at Huskie Stadium,2459,Northern Illinois,Mid-American,17,"[0, 0, 10, 7]",,2050,Ball State,Mid-American,31,"[3, 14, 14, 0]",,
3340,253020204,2005,9,regular,2005-10-29T16:05:00.000Z,,False,True,0.0,3893.0,Reser Stadium,204,Oregon State,Pac-10,27,"[3, 7, 7, 10]",,12,Arizona,Pac-10,29,"[13, 10, 6, 0]",,
3341,253020309,2005,9,regular,2005-10-29T17:00:00.000Z,,False,True,0.0,3666.0,Cajun Field,309,Louisiana,Sun Belt,31,"[14, 0, 6, 8, 3]",,2653,Troy,Sun Belt,28,"[0, 0, 7, 21, 0]",,
3342,253020242,2005,9,regular,2005-10-29T18:00:00.000Z,,False,True,0.0,3895.0,Rice Stadium,242,Rice,Conference USA,31,"[7, 3, 14, 7]",,2638,UTEP,Conference USA,38,"[14, 14, 7, 3]",,
3343,253020024,2005,9,regular,2005-10-29T18:30:00.000Z,,False,True,0.0,3940.0,Stanford Stadium,24,Stanford,Pac-10,27,"[7, 0, 7, 10, 3]",,26,UCLA,Pac-10,30,"[0, 3, 0, 21, 6]",,
3344,253020009,2005,9,regular,2005-10-29T18:30:00.000Z,,False,True,0.0,3947.0,Sun Devil Stadium,9,Arizona State,Pac-10,44,"[14, 10, 0, 20]",,264,Washington,Pac-10,20,"[3, 14, 3, 0]",,
3345,253020077,2005,9,regular,2005-10-29T19:00:00.000Z,,False,True,0.0,3911.0,Ryan Field,77,Northwestern,Big Ten,17,"[7, 10, 0, 0]",,130,Michigan,Big Ten,33,"[14, 13, 0, 6]",,
3346,253020197,2005,9,regular,2005-10-29T19:00:00.000Z,,False,True,0.0,3646.0,Boone Pickens Stadium,197,Oklahoma State,Big 12,28,"[21, 7, 0, 0]",,251,Texas,Big 12,47,"[9, 3, 22, 13]",,
3347,253020096,2005,9,regular,2005-10-29T19:00:00.000Z,,False,True,0.0,3683.0,Commonwealth Stadium,96,Kentucky,SEC,13,"[3, 7, 3, 0]",,344,Mississippi State,SEC,7,"[0, 0, 7, 0]",,
3348,253022348,2005,9,regular,2005-10-29T19:00:00.000Z,,False,True,0.0,3776.0,Joe Aillet Stadium,2348,Louisiana Tech,Western Athletic,31,"[14, 0, 14, 3]",,23,San José State,Western Athletic,14,"[14, 0, 0, 0]",,
3349,253022655,2005,9,regular,2005-10-29T19:00:00.000Z,,False,True,0.0,3776.0,Joe Aillet Stadium,2655,Tulane,Conference USA,26,"[0, 20, 6, 0]",,276,Marshall,Conference USA,27,"[7, 0, 7, 13]",,
3350,253020062,2005,9,regular,2005-10-29T19:05:00.000Z,,False,True,0.0,3610.0,Aloha Stadium,62,Hawai'i,Western Athletic,13,"[0, 10, 3, 0]",,278,Fresno State,Western Athletic,27,"[0, 14, 6, 7]",,
3351,253022633,2005,9,regular,2005-10-29T19:45:00.000Z,,False,True,0.0,3853.0,Neyland Stadium,2633,Tennessee,SEC,15,"[7, 5, 0, 3]",,2579,South Carolina,SEC,16,"[7, 0, 0, 9]",,
3352,253020166,2005,9,regular,2005-10-29T20:00:00.000Z,,False,True,0.0,3601.0,Aggie Memorial Stadium,166,New Mexico State,Western Athletic,37,"[0, 21, 3, 6, 0, 7]",,70,Idaho,Western Athletic,38,"[14, 0, 10, 6, 0, 8]",,
3353,253020099,2005,9,regular,2005-10-29T20:00:00.000Z,,False,False,0.0,3958.0,Tiger Stadium,99,LSU,SEC,56,"[14, 14, 7, 21]",,249,North Texas,Sun Belt,3,"[0, 3, 0, 0]",,
3354,253020021,2005,9,regular,2005-10-29T20:00:00.000Z,,False,True,0.0,3932.0,Qualcomm Stadium,21,San Diego State,Mountain West,20,"[0, 13, 0, 7]",,2628,TCU,Mountain West,23,"[7, 0, 6, 10]",,
3355,253050235,2005,10,regular,2005-11-01T20:30:00.000Z,,False,True,0.0,3805.0,Liberty Bowl Memorial Stadium,235,Memphis,Conference USA,20,"[14, 6, 0, 0]",,5,UAB,Conference USA,37,"[3, 14, 10, 10]",,
3356,253060277,2005,10,regular,2005-11-02T20:30:00.000Z,,False,True,0.0,3842.0,Mountaineer Field at Milan Puskar Stadium,277,West Virginia,Big East,45,"[14, 21, 3, 7]",,41,Connecticut,Big East,13,"[3, 0, 3, 7]",,
3357,253070097,2005,10,regular,2005-11-03T20:30:00.000Z,,False,True,0.0,3873.0,Papa John's Cardinal Stadium,97,Louisville,Big East,42,"[16, 6, 13, 7]",,221,Pittsburgh,Big East,20,"[7, 13, 0, 0]",,
3358,253080195,2005,10,regular,2005-11-04T21:00:00.000Z,,False,True,0.0,3876.0,Peden Stadium,195,Ohio,Mid-American,21,"[14, 0, 0, 7]",,2649,Toledo,Mid-American,30,"[10, 10, 7, 3]",,
3359,253092509,2005,10,regular,2005-11-05T13:00:00.000Z,,False,True,0.0,3907.0,Ross-Ade Stadium,2509,Purdue,Big Ten,28,"[7, 7, 7, 7]",,127,Michigan State,Big Ten,21,"[14, 7, 0, 0]",,
3360,253090077,2005,10,regular,2005-11-05T13:00:00.000Z,,False,True,0.0,3911.0,Ryan Field,77,Northwestern,Big Ten,28,"[0, 7, 7, 14]",,2294,Iowa,Big Ten,27,"[14, 10, 0, 3]",,
3361,253090164,2005,10,regular,2005-11-05T13:00:00.000Z,,False,True,0.0,3754.0,High Point Solutions Stadium,164,Rutgers,Big East,31,"[0, 14, 10, 7]",,58,South Florida,Big East,45,"[21, 10, 6, 8]",,
3362,253090153,2005,10,regular,2005-11-05T13:00:00.000Z,,False,True,0.0,3787.0,Kenan Memorial Stadium,153,North Carolina,ACC,16,"[10, 3, 3, 0]",,103,Boston College,ACC,14,"[7, 0, 0, 7]",,
3363,253080084,2005,10,regular,2005-11-05T13:00:00.000Z,,False,True,30656.0,3830.0,Memorial Stadium,84,Indiana,Big Ten,21,"[0, 14, 0, 7]",,135,Minnesota,Big Ten,42,"[7, 0, 27, 8]",,
3364,253090239,2005,10,regular,2005-11-05T13:30:00.000Z,,False,True,0.0,3724.0,Floyd Casey Stadium,239,Baylor,Big 12,0,"[0, 0, 0, 0]",,251,Texas,Big 12,62,"[6, 21, 21, 14]",,
3365,253090008,2005,10,regular,2005-11-05T13:30:00.000Z,,False,True,0.0,3887.0,Donald W. Reynolds Razorback Stadium Frank Broyles Field,8,Arkansas,SEC,10,"[0, 10, 0, 0]",,2579,South Carolina,SEC,14,"[7, 0, 7, 0]",,
3366,253090228,2005,10,regular,2005-11-05T14:00:00.000Z,,False,True,0.0,3836.0,Memorial Stadium,228,Clemson,ACC,49,"[14, 14, 7, 14]",,150,Duke,ACC,20,"[0, 3, 14, 3]",,
3367,253090096,2005,10,regular,2005-11-05T14:00:00.000Z,,False,True,0.0,3683.0,Commonwealth Stadium,96,Kentucky,SEC,27,"[7, 3, 7, 10]",,2,Auburn,SEC,49,"[7, 21, 7, 14]",,
3368,253092117,2005,10,regular,2005-11-05T14:00:00.000Z,,False,True,0.0,3786.0,Kelly/Shorts Stadium,2117,Central Michigan,Mid-American,28,"[7, 7, 7, 7]",,2459,Northern Illinois,Mid-American,31,"[7, 17, 7, 0]",,
3369,253092199,2005,10,regular,2005-11-05T14:00:00.000Z,,False,True,0.0,,,2199,Eastern Michigan,Mid-American,36,"[7, 10, 7, 12]",,2711,Western Michigan,Mid-American,44,"[13, 10, 14, 7]",,
3370,253092305,2005,10,regular,2005-11-05T14:00:00.000Z,,False,True,0.0,3833.0,Memorial Stadium,2305,Kansas,Big 12,40,"[14, 3, 7, 16]",,158,Nebraska,Big 12,15,"[2, 7, 6, 0]",,
3371,253092426,2005,10,regular,2005-11-05T14:30:00.000Z,,False,False,0.0,3852.0,Navy-Marine Corps Memorial Stadium,2426,Navy,FBS Independents,49,"[28, 7, 7, 7]",,2655,Tulane,Conference USA,21,"[0, 7, 0, 14]",,
3372,253090059,2005,10,regular,2005-11-05T14:30:00.000Z,,False,True,0.0,721.0,Bobby Dodd Stadium at Historic Grant Field,59,Georgia Tech,ACC,30,"[7, 10, 10, 3]",,154,Wake Forest,ACC,17,"[0, 3, 7, 7]",,
3373,253092309,2005,10,regular,2005-11-05T15:00:00.000Z,,False,True,0.0,3696.0,Dix Stadium,2309,Kent State,Mid-American,14,"[7, 0, 7, 0]",,189,Bowling Green,Mid-American,24,"[7, 10, 7, 0]",,
3374,253090066,2005,10,regular,2005-11-05T15:00:00.000Z,,False,True,0.0,3772.0,Jack Trice Stadium,66,Iowa State,Big 12,45,"[17, 0, 21, 7]",,2306,Kansas State,Big 12,17,"[0, 10, 7, 0]",,
3375,253092050,2005,10,regular,2005-11-05T15:00:00.000Z,,False,True,0.0,3919.0,Scheumann Stadium,2050,Ball State,Mid-American,23,"[13, 3, 0, 7]",,2006,Akron,Mid-American,17,"[0, 3, 7, 7]",,
3376,253090193,2005,10,regular,2005-11-05T15:00:00.000Z,,False,True,0.0,3996.0,Yager Stadium,193,Miami (OH),Mid-American,54,"[17, 30, 7, 0]",,2084,Buffalo,Mid-American,13,"[0, 0, 0, 13]",,
3377,253090087,2005,10,regular,2005-11-05T15:30:00.000Z,,False,False,0.0,3855.0,Notre Dame Stadium,87,Notre Dame,FBS Independents,41,"[14, 7, 0, 20]",,2633,Tennessee,SEC,21,"[3, 7, 11, 0]",,
3378,253090254,2005,10,regular,2005-11-05T16:00:00.000Z,,False,True,0.0,587.0,Rice-Eccles Stadium,254,Utah,Mountain West,43,"[3, 17, 13, 10]",,2751,Wyoming,Mountain West,13,"[6, 0, 7, 0]",,
3379,253092567,2005,10,regular,2005-11-05T16:00:00.000Z,,False,True,0.0,3735.0,Gerald J. Ford Stadium,2567,SMU,Conference USA,27,"[13, 7, 0, 7]",,242,Rice,Conference USA,7,"[0, 0, 0, 7]",,
3380,253092439,2005,10,regular,2005-11-05T16:00:00.000Z,,False,True,0.0,3914.0,Sam Boyd Stadium,2439,UNLV,Mountain West,14,"[0, 7, 0, 7]",,252,BYU,Mountain West,55,"[7, 20, 14, 14]",,
3381,253090068,2005,10,regular,2005-11-05T16:05:00.000Z,,False,True,0.0,3653.0,Albertsons Stadium,68,Boise State,Western Athletic,56,"[7, 14, 14, 21]",,166,New Mexico State,Western Athletic,6,"[6, 0, 0, 0]",,
3382,253090328,2005,10,regular,2005-11-05T16:05:00.000Z,,False,True,0.0,3905.0,Romney Stadium,328,Utah State,Western Athletic,17,"[3, 0, 7, 7]",,2348,Louisiana Tech,Western Athletic,27,"[6, 0, 7, 14]",,
3383,253090258,2005,10,regular,2005-11-05T16:30:00.000Z,,False,False,0.0,3923.0,Scott Stadium,258,Virginia,ACC,51,"[17, 10, 21, 3]",,218,Temple,FBS Independents,3,"[0, 0, 0, 3]",,
3384,253090052,2005,10,regular,2005-11-05T16:30:00.000Z,,False,True,0.0,3697.0,Bobby Bowden Field at Doak Campbell Stadium,52,Florida State,ACC,15,"[0, 10, 0, 5]",,152,NC State,ACC,20,"[7, 3, 10, 0]",,
3385,253092483,2005,10,regular,2005-11-05T16:30:00.000Z,,False,True,0.0,3626.0,Autzen Stadium,2483,Oregon,Pac-10,27,"[7, 6, 7, 0, 7]",,25,California,Pac-10,20,"[7, 3, 10, 0, 0]",,
3386,253090038,2005,10,regular,2005-11-05T16:30:00.000Z,,False,True,0.0,3726.0,Folsom Field,38,Colorado,Big 12,41,"[7, 17, 7, 10]",,142,Missouri,Big 12,12,"[6, 0, 6, 0]",,
3387,253090344,2005,10,regular,2005-11-05T16:30:00.000Z,,False,True,0.0,3693.0,Davis Wade Stadium,344,Mississippi State,SEC,0,"[0, 0, 0, 0]",,333,Alabama,SEC,17,"[0, 3, 14, 0]",,
3388,253090194,2005,10,regular,2005-11-05T16:30:00.000Z,,False,True,0.0,3861.0,Ohio Stadium,194,Ohio State,Big Ten,40,"[3, 10, 20, 7]",,356,Illinois,Big Ten,2,"[0, 0, 2, 0]",,
3389,253090213,2005,10,regular,2005-11-05T16:30:00.000Z,,False,True,0.0,3632.0,Beaver Stadium,213,Penn State,Big Ten,35,"[7, 14, 0, 14]",,275,Wisconsin,Big Ten,14,"[0, 0, 0, 14]",,
3390,253092005,2005,10,regular,2005-11-05T16:30:00.000Z,,False,False,0.0,3713.0,Falcon Stadium,2005,Air Force,Mountain West,24,"[7, 7, 3, 7]",,349,Army,FBS Independents,27,"[3, 10, 7, 7]",,
3391,253092653,2005,10,regular,2005-11-05T16:30:00.000Z,,False,True,0.0,3975.0,Veterans Memorial Stadium,2653,Troy,Sun Belt,28,"[7, 0, 14, 7]",,2226,Florida Atlantic,Sun Belt,14,"[0, 14, 0, 0]",,
3392,253092433,2005,10,regular,2005-11-05T17:00:00.000Z,,False,True,0.0,3817.0,Malone Stadium,2433,Louisiana Monroe,Sun Belt,29,"[6, 3, 7, 13]",,2229,Florida International,Sun Belt,31,"[7, 7, 10, 7]",,
3393,253092440,2005,10,regular,2005-11-05T17:05:00.000Z,,False,True,0.0,3816.0,Mackay Stadium,2440,Nevada,Western Athletic,38,"[7, 10, 7, 14]",,62,Hawai'i,Western Athletic,28,"[6, 8, 7, 7]",,
